date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:51:15	13796/13796	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:42%20GMT	http://www.ecologytheme.com/theme/eduwise/images/shapes/testimonial_2_shpe_3.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/shapes/testimonial_2_shpe_3.png	(from http://www.ecologytheme.com/theme/eduwise/index-2.html)
21:51:16	36233/36233	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:28%20GMT	http://www.ecologytheme.com/theme/eduwise/images/team/team_6.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/team/team_6.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-2.html)
21:51:17	45032/45032	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:25%20GMT	http://www.ecologytheme.com/theme/eduwise/images/team/team_5.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/team/team_5.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-2.html)
21:51:26	56307/56307	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:58%20GMT	http://www.ecologytheme.com/theme/eduwise/images/features/courses_provide_2.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/features/courses_provide_2.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:51:27	73556/73556	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:57%20GMT	http://www.ecologytheme.com/theme/eduwise/images/features/courses_provide_1.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/features/courses_provide_1.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:51:28	64182/64182	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:56%20GMT	http://www.ecologytheme.com/theme/eduwise/images/features/courses_provide_3.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/features/courses_provide_3.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:51:35	54761/54761	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:59%20GMT	http://www.ecologytheme.com/theme/eduwise/images/features/courses_provide_4.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/features/courses_provide_4.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:51:36	53856/53856	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:56%20GMT	http://www.ecologytheme.com/theme/eduwise/images/features/courses_provide_5.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/features/courses_provide_5.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:51:37	55573/55573	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:04%20GMT	http://www.ecologytheme.com/theme/eduwise/images/features/courses_provide_6.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/features/courses_provide_6.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:51:48	78353/78353	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:51%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/about_thinking.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/about_thinking.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:51:51	14931/14931	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:43%20GMT	http://www.ecologytheme.com/theme/eduwise/images/shapes/video_2.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/shapes/video_2.png	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:51:51	244269/244269	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:17:49%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/teamgroup.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/teamgroup.png	(from http://www.ecologytheme.com/theme/eduwise/index-2.html)
21:51:56	122152/122152	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:17:43%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/video_mockup.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/video_mockup.png	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:51:58	12097/12097	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:28%20GMT	http://www.ecologytheme.com/theme/eduwise/images/icons/play_store.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/icons/play_store.png	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:51:59	53454/53454	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:17:53%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/phone_mockup.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/phone_mockup.png	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:52:03	42087/42087	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2016:22:00%20GMT	http://www.ecologytheme.com/theme/eduwise/team.html	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/team.ab.delayed	(from http://www.ecologytheme.com/theme/eduwise/index-4.html)
21:52:09	58863/58863	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:39%20GMT	http://www.ecologytheme.com/theme/eduwise/images/shapes/waves.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/shapes/waves.png	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:52:17	42893/42893	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:17%20GMT	http://www.ecologytheme.com/theme/eduwise/images/blog/blog3-1.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/blog/blog3-1.jpg	(from http://www.ecologytheme.com/theme/eduwise/course-details.html)
21:52:19	10121/10121	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:30%20GMT	http://www.ecologytheme.com/theme/eduwise/images/courses/spi-01.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/courses/spi-01.jpg	(from http://www.ecologytheme.com/theme/eduwise/course-details.html)
21:52:21	8474/8474	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:31%20GMT	http://www.ecologytheme.com/theme/eduwise/images/courses/spi-02.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/courses/spi-02.jpg	(from http://www.ecologytheme.com/theme/eduwise/course-details.html)
21:52:24	9376/9376	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:30%20GMT	http://www.ecologytheme.com/theme/eduwise/images/courses/spi-03.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/courses/spi-03.jpg	(from http://www.ecologytheme.com/theme/eduwise/course-details.html)
21:52:33	51520/51520	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:20%20GMT	http://www.ecologytheme.com/theme/eduwise/images/blog/blog3-3.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/blog/blog3-3.jpg	(from http://www.ecologytheme.com/theme/eduwise/blog.html)
21:52:35	206746/206746	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:45%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/banner_4.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/banner_4.jpg	(from http://www.ecologytheme.com/theme/eduwise/index-4.html)
21:52:41	51425/51425	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:23%20GMT	http://www.ecologytheme.com/theme/eduwise/images/blog/blog3-2.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/blog/blog3-2.jpg	(from http://www.ecologytheme.com/theme/eduwise/blog.html)
21:52:42	410223/410223	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:41%20GMT	http://www.ecologytheme.com/theme/eduwise/images/shapes/video_1.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/shapes/video_1.png	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:52:42	45033/45033	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:20%20GMT	http://www.ecologytheme.com/theme/eduwise/images/blog/blog3-33.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/blog/blog3-33.jpg	(from http://www.ecologytheme.com/theme/eduwise/blog.html)
21:52:47	360377/360377	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:31%20GMT	http://www.ecologytheme.com/theme/eduwise/images/icons/app_store.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/icons/app_store.png	(from http://www.ecologytheme.com/theme/eduwise/index-3.html)
21:52:51	59378/59378	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:24%20GMT	http://www.ecologytheme.com/theme/eduwise/images/blog/side_blog_1.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/blog/side_blog_1.jpg	(from http://www.ecologytheme.com/theme/eduwise/blog.html)
21:52:55	72524/72524	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:19%20GMT	http://www.ecologytheme.com/theme/eduwise/images/blog/side_blog_3.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/blog/side_blog_3.jpg	(from http://www.ecologytheme.com/theme/eduwise/blog.html)
21:53:02	125986/125986	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:18:23%20GMT	http://www.ecologytheme.com/theme/eduwise/images/blog/side_blog_2.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/blog/side_blog_2.jpg	(from http://www.ecologytheme.com/theme/eduwise/blog.html)
21:53:03	3028/3028	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:45%20GMT	http://www.ecologytheme.com/theme/eduwise/js/map-helper.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/map-helper.js	(from http://www.ecologytheme.com/theme/eduwise/event-details.html)
21:53:06	69797/69797	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:28%20GMT	http://www.ecologytheme.com/theme/eduwise/images/team/review_2.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/team/review_2.jpg	(from http://www.ecologytheme.com/theme/eduwise/blog-details.html)
21:53:08	2909/2909	---M--	200	added ('OK')	application/javascript	date:Sun,%2028%20Apr%202024%2014:19:38%20GMT	http://www.ecologytheme.com/theme/eduwise/js/page-smoth-scroll.js	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/js/page-smoth-scroll.js	(from http://www.ecologytheme.com/theme/eduwise/teachers.html)
21:53:09	112301/112301	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:26%20GMT	http://www.ecologytheme.com/theme/eduwise/images/blog/details_2.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/blog/details_2.png	(from http://www.ecologytheme.com/theme/eduwise/blog-details.html)
21:53:11	151119/151119	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:18:27%20GMT	http://www.ecologytheme.com/theme/eduwise/images/blog/details_1.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/blog/details_1.png	(from http://www.ecologytheme.com/theme/eduwise/blog-details.html)
21:53:11	24028/24028	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2014:17:42%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/map_shape.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/map_shape.png	(from http://www.ecologytheme.com/theme/eduwise/contact.html)
21:53:12	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2028%20Apr%202024%2014:19:34%20GMT	http://www.ecologytheme.com/theme/eduwise/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/fonts/revicons/revicons90c6.eot	(from http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css)
21:53:13	7536/7536	---M--	200	added ('OK')	font/woff	date:Sun,%2028%20Apr%202024%2014:19:32%20GMT	http://www.ecologytheme.com/theme/eduwise/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/fonts/revicons/revicons90c6.woff	(from http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css)
21:53:13	13691/13691	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2028%20Apr%202024%2014:19:32%20GMT	http://www.ecologytheme.com/theme/eduwise/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/fonts/revicons/revicons90c6.svg	(from http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css)
21:53:14	11968/11968	---M--	200	added ('OK')	font/ttf	date:Sun,%2028%20Apr%202024%2014:19:34%20GMT	http://www.ecologytheme.com/theme/eduwise/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/fonts/revicons/revicons90c6.ttf	(from http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css)
21:53:17	42087/42087	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2016:23:13%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/openhand.cur	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/revolution/openhand.cur	(from http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css)
21:53:19	42087/42087	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2016:23:17%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/closedhand.cur	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/revolution/closedhand.cur	(from http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css)
21:53:22	42087/42087	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2016:23:20%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/assets/gridtile.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/assets/gridtile.png	(from http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css)
21:53:25	42087/42087	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2016:23:22%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/assets/gridtile_white.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/assets/gridtile_white.png	(from http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css)
21:53:27	42087/42087	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2016:23:25%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/assets/gridtile_3x3.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/assets/gridtile_3x3.png	(from http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css)
21:53:28	240041/240041	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Apr%202024%2014:17:47%20GMT	http://www.ecologytheme.com/theme/eduwise/images/banner/instructor.jpg	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/banner/instructor.jpg	(from http://www.ecologytheme.com/theme/eduwise/become-a-teacher.html)
21:53:30	42087/42087	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2016:23:28%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/assets/gridtile_3x3_white.png	(from http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css)
21:53:33	42087/42087	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2016:23:31%20GMT	http://www.ecologytheme.com/theme/eduwise/css/assets/assets/coloredbg.png	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/css/assets/assets/coloredbg.png	(from http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css)
21:53:33	2545/2545	---M--	200	added ('OK')	image/gif	date:Sun,%2028%20Apr%202024%2014:17:18%20GMT	http://www.ecologytheme.com/theme/eduwise/images/loader.gif	C:/My%20Web%20Sites/webv1/www.ecologytheme.com/theme/eduwise/images/loader.gif	(from http://www.ecologytheme.com/theme/eduwise/css/assets/revolution/settings.css)
